Date,Open,High,Low,Close,Range,ATR,Up,Percent Change,MOM 5,MOM 20,RSI 14,Oil Range,Oil ATR,Oil Up,Oil Percent Change,Oil MOM 5,Oil MOM 20,Oil RSI 14,Gold Range,Gold ATR,Gold Up,Gold Percent Change,Gold MOM 5,Gold MOM 20,Gold RSI 14,Tomorrow,Target
2000-11-09,140.0,141.21875,137.25,140.03125,3.96875,2.813278393394621,1,0.022321428571428572,-2.671875,6.90625,46.85491295668708,0.7000007629394531,1.0604154053407793,1,1.3432858595207555,1.4099998474121094,-2.1499977111816406,55.23707732581985,0.0,1.114701481140421,0,0.0,1.399993896484375,-10.600006103515625,42.49080719632608,136.625,0
2000-11-10,139.0,139.46875,136.53125,136.625,2.9375,2.8623299367235764,0,1.70863309352518,-6.15625,-0.9375,39.47584782013303,0.5500030517578125,1.0233734625900357,1,1.157268192341786,1.4900016784667969,-0.9599990844726562,56.03513387642386,0.0,1.1282454807830928,0,0.0,-0.100006103515625,-7.899993896484375,38.47052597171561,135.5625,0
2000-11-13,135.625,136.984375,133.015625,135.5625,3.96875,2.9413599412433213,0,0.04608294930875576,-8.21875,-2.625,37.492374958403964,0.4500007629394531,0.9825346489966521,1,0.819908541101211,1.5699996948242188,1.3300018310546875,57.993825288793396,0.0,1.0605068445899437,0,0.0,-0.20001220703125,-7.20001220703125,37.87673189195832,139.125,1
2000-11-14,137.46875,139.625,137.0,139.125,2.625,3.0214413740116552,1,1.2048192771084338,-4.625,4.375,47.09148530315564,1.0600013732910156,0.9881442327866908,1,1.3965654848800024,1.4499969482421875,1.8999977111816406,60.34411234185024,0.0,1.0269533171797116,0,0.0,0.600006103515625,-6.20001220703125,40.82734744139734,139.5625,1
2000-11-15,139.0625,140.109375,137.75,139.5625,2.359375,2.9741509187251083,1,0.3595505617977528,-1.0,5.3125,48.144657440743806,1.0200004577636719,0.9904487635749721,1,0.5649631062755216,2.30999755859375,2.049999237060547,64.19651461019367,0.0,0.966786109541562,0,0.0,0.100006103515625,-5.199981689453125,41.81937161927392,137.375,0
2000-11-16,138.578125,139.875,137.3125,137.375,2.5625,2.944747281673315,0,0.8681925808997633,-2.65625,-1.9375,43.483895485708686,0.5999984741210938,0.96584245099766,0,0.5673780508920656,1.0999984741210938,2.0999984741210938,59.62228385871232,0.0,0.9473995392047811,0,0.0,0.0,-4.300018310546875,45.277057388565744,136.640625,0
2000-11-17,137.3125,139.0,135.75,136.640625,3.25,2.9665510472680783,0,0.4893035958124715,0.015625,-3.265625,42.01344102256262,1.25,0.9863627336589167,1,2.593653289318837,1.5099983215332031,1.2999992370605469,62.499843803218305,0.5,0.9221860856180396,1,0.18853694456456874,1.20001220703125,-5.5,44.86692376913704,134.6875,0
2000-11-20,135.75,136.375,134.3125,134.6875,2.0625,2.92094918674893,0,0.7826887661141806,-0.875,-5.84375,38.30356675078896,0.8499984741210938,0.9765229958071732,0,0.7887289557658451,0.7900009155273438,1.4900016784667969,59.35263410560177,0.0,0.8988291580661393,0,0.0,2.0,-3.800018310546875,47.916049933042935,135.375,1
2000-11-21,134.875,136.1875,133.515625,135.375,2.671875,2.9031581734097207,1,0.3707136237256719,-3.75,-4.21875,40.30185939609324,0.7000007629394531,0.9565843130773408,0,0.7062146588249137,0.3000030517578125,1.7800025939941406,58.76559068220605,0.0,0.8771883288058528,0,0.0,0.800018310546875,-4.399993896484375,45.22263234877502,132.140625,0
2000-11-22,134.34375,134.875,132.125,132.140625,2.75,2.927932589594741,0,1.6399162595952546,-7.421875,-4.171875,34.620697135388134,0.970001220703125,0.9575510873698756,1,1.4326646938088012,-0.1999969482421875,2.44000244140625,60.27672752356839,0.0,0.8571343110650297,0,0.0,1.199981689453125,0.0999755859375,48.3493126060655,136.03125,1
2000-11-27,136.46875,136.6875,135.3125,136.03125,1.375,2.843871084905669,0,0.32058621479276395,-0.609375,-3.25,44.915817726835634,0.6999969482421875,0.9390043034049123,1,0.36879735635527483,0.3300018310546875,1.6300010681152344,60.08700922790453,0.0,1.0698330912889769,0,0.0,4.300018310546875,5.20001220703125,62.82334207859571,133.6875,0
2000-11-28,135.125,136.59375,133.640625,133.6875,2.953125,2.851674935983836,0,1.0638297872340425,-1.0,-6.84375,40.556358245285516,0.9499969482421875,0.9599470193292948,0,2.086905522554098,-1.3499984741210938,1.5499992370605469,50.42944997353602,0.0,1.0142413361056184,0,0.0,4.0999755859375,5.399993896484375,61.361317157268196,133.4375,0
2000-11-29,134.375,135.90625,133.265625,133.4375,2.640625,2.8365999405564186,0,0.6976744186046512,-1.9375,-9.515625,40.109169961815674,1.0699996948242188,0.9678631501608554,1,1.1094921696795164,-0.5900001525878906,1.8199996948242188,53.156106448340296,4.300018310546875,1.2513356024286026,0,1.186948121137124,0.100006103515625,2.100006103515625,47.788446471156185,132.28125,0
2000-11-30,132.5,133.5,129.75,132.28125,3.75,2.901842801945246,0,0.16509433962264153,0.140625,-10.1875,38.02106573654461,1.3999977111816406,0.9989311633811817,0,3.290419172460659,-1.3500022888183594,1.1100006103515625,47.066397174624356,4.0,1.4495285172825012,1,1.3888935029288971,4.399993896484375,5.20001220703125,58.53694966320121,132.21875,0
2000-12-01,133.1875,134.0625,131.0,132.21875,3.0625,2.913318316092014,0,0.7273580478648521,-2.625,-10.484375,37.90618913535669,2.25,1.0888340152109854,0,5.457233644683133,-3.3500022888183594,-1.1500015258789062,37.35048954628042,3.5,1.5972781457630136,0,0.37078233397793275,2.4000244140625,4.800018310546875,54.006559994417394,133.34375,1
2000-12-04,131.875,133.875,131.5,133.34375,2.375,2.8748670077997276,1,1.113744075829384,-2.6875,-9.4375,41.34171962574109,2.210000991821289,1.1693671992518853,0,3.3353977622878195,-4.0800018310546875,-1.2400016784667969,34.10146251229364,2.0,1.7198923195780473,0,0.11069660257149447,0.600006103515625,6.300018310546875,58.90021709586555,137.71875,1
2000-12-05,134.875,138.25,134.40625,137.71875,3.84375,3.01996579295689,1,2.108433734939759,4.03125,-6.0625,52.37677492430449,1.9699993133544922,1.226853368410868,0,5.44000244140625,-4.700000762939453,-3.049999237060547,27.984497364194585,1.100006103515625,1.6752795589687346,0,0.18456995617026803,0.600006103515625,5.79998779296875,57.90491364678089,135.515625,0
2000-12-06,137.78125,138.34375,135.03125,135.515625,3.3125,3.040861093459969,0,1.644363801315491,2.078125,-8.234375,47.52791423115118,1.8999996185302734,1.2751679351160867,0,0.4999987284342448,-4.780000686645508,-3.010000228881836,30.292889715070775,3.699981689453125,1.8353041079351518,1,1.2177076726821956,7.899993896484375,9.79998779296875,65.95788265225801,133.65625,0
2000-12-07,134.875,135.875,133.65625,133.65625,2.21875,2.982138872498543,0,0.9036144578313252,1.375,-6.90625,43.83919142252172,1.2000007629394531,1.2697747320789141,0,2.296168533202529,-4.439998626708984,-4.040000915527344,28.676072413693582,3.399993896484375,1.9477963902500084,0,0.4010118975170061,3.100006103515625,8.9000244140625,62.33574004713328,133.96875,1
2000-12-08,137.0625,139.46875,133.875,133.96875,5.59375,3.184307524462933,0,2.2571819425444595,1.75,-6.0625,44.61717439640807,1.3999996185302734,1.287005249780415,0,1.0416640451660168,-3.549999237060547,-4.790000915527344,26.048303046471172,0.79998779296875,1.8796869497912727,0,0.18335166029270464,3.5,7.20001220703125,59.155251879719195,138.625,1
2000-12-11,137.375,139.5625,136.71875,138.625,2.84375,3.3564105584298662,1,0.9099181073703366,5.28125,2.0,54.68905961978576,0.7999992370605469,1.2700107161815462,1,1.5517267687567349,-1.8499984741210938,-4.5,33.317543661829085,1.5,1.9601587964814566,0,0.1847063086268353,-0.5,4.4000244140625,53.298141495488764,138.03125,0
2000-12-12,138.1875,138.8125,137.375,138.03125,1.4375,3.219345518542019,0,0.11307100859339667,0.3125,2.46875,53.3565348467946,0.8999996185302734,1.243486377209911,1,0.3040545656351841,0.1400012969970703,-4.399999618530273,35.0543933500844,0.79998779296875,1.8768573832774256,0,0.0,-0.100006103515625,5.79998779296875,53.54574923014779,136.140625,0
2000-12-13,139.25,139.40625,136.03125,136.140625,3.375,3.2304636957890174,0,2.2329443447037702,0.625,-2.984375,49.24220780945997,1.5,1.2618699023319833,0,4.201680672268908,-1.3500003814697266,-5.930000305175781,30.774242898150163,1.899993896484375,1.9000493877519866,0,0.5185162579571759,-5.699981689453125,4.300018310546875,48.8071651063813,134.40625,0
2000-12-14,135.875,136.5,134.03125,134.40625,2.46875,3.1760555746612305,0,1.0809567617295308,0.75,-5.15625,45.7565350383508,1.6199989318847656,1.2875297699030184,0,3.292896881726338,-1.460000991821289,-6.94999885559082,28.860806230698007,1.0,1.8354713418967734,1,0.1489180518969242,-4.20001220703125,4.100006103515625,49.929947126937726,130.96875,0
2000-12-15,133.125,133.125,130.5625,130.96875,2.5625,3.2237480336139996,0,1.6197183098591548,-3.0,-6.40625,39.750641561470836,0.9500007629394531,1.2705146591739345,1,1.7636684066036648,0.35000038146972656,-6.749998092651367,35.679955001074134,1.199981689453125,1.8042360986289094,1,0.44575840826123947,-1.800018310546875,5.29998779296875,53.75313816045319,132.71875,1
2000-12-18,132.0625,133.46875,131.765625,132.71875,1.703125,3.172051745498714,1,0.49692380501656414,-5.90625,-3.921875,43.795259187190865,0.7700004577636719,1.2547215145707529,1,0.33841077513230416,0.1999988555908203,-5.399999618530273,40.82413485787339,0.29998779296875,1.7250554548845756,0,0.11110658998842592,-0.5,3.9000244140625,51.63038952092754,130.015625,0
2000-12-19,132.46875,134.96875,130.015625,130.015625,4.953125,3.2992712636773773,0,1.8518518518518516,-8.015625,-4.671875,39.395905357432994,1.25,1.2543834277945216,0,2.040817650526626,-0.8900012969970703,-6.799999237060547,37.401409840094836,0.70001220703125,1.6515749708146839,0,0.0,-0.5999755859375,4.0,51.63038952092754,126.25,0
2000-12-20,128.625,128.9375,126.09375,126.25,2.84375,3.3437429591289933,0,1.84645286686103,-9.890625,-9.125,34.23642644421563,1.9500007629394531,1.4008350058259464,0,5.486008024628674,-2.8299999237060547,-9.55000114440918,28.069033209266422,0.5,1.7338781083125925,0,0.0,3.899993896484375,6.20001220703125,59.11978470029092,127.125,1
2000-12-21,126.0,128.859375,125.53125,127.125,3.328125,3.3426273906197794,1,0.8928571428571428,-7.28125,-5.015625,36.32327597648112,0.75,1.3542474930546538,0,1.3257590398753634,-1.8500003814697266,-9.10000228881836,30.341520051571646,0.70001220703125,1.6956267318612692,1,0.25641472785027475,4.70001220703125,8.0,61.84640012340635,130.9375,1
2000-12-22,129.0,131.109375,128.84375,130.9375,2.265625,3.3884665055755097,1,1.501937984496124,-0.03125,-3.90625,44.5758802243225,1.2000007629394531,1.343208020305762,1,0.11472538081510673,-2.6700000762939453,-9.220001220703125,31.14298154243634,0.29998779296875,1.5956516192460812,0,0.0,3.300018310546875,7.4000244140625,61.846400123406355,132.34375,1
2000-12-26,130.84375,132.34375,130.28125,132.34375,2.0625,3.2937546123201162,1,1.1464055409601148,-0.375,-3.6875,47.289475123544335,0.6999988555908203,1.2986111518496404,1,1.7175528339195882,-3.0,-8.730001449584961,34.09527943085814,1.5999755859375,1.5959612984084837,1,0.32942674094844426,4.399993896484375,4.0,62.80541963512199,133.3125,1
2000-12-27,131.75,133.734375,131.25,133.3125,2.484375,3.2359417828686796,1,1.1859582542694498,3.296875,-0.375,49.13696613622565,0.6200008392333984,1.2500561254233855,0,1.6728582229452342,-2.3499984741210938,-7.799999237060547,33.43827129160579,0.70001220703125,1.5604481403987318,1,0.2550135544740437,5.5,5.4000244140625,65.38242309598199,133.71875,1
2000-12-28,132.8125,133.875,132.59375,133.71875,1.28125,3.096320941235202,1,0.6823529411764706,7.46875,0.28125,49.92952772971427,0.7299995422363281,1.2128502684728233,0,1.8975331793604757,0.18000030517578125,-8.780000686645508,31.478526198236942,1.5,1.699306292171771,0,0.5490482917194376,-0.79998779296875,5.300018310546875,52.838264973562325,131.1875,0
2000-12-29,134.0625,134.28125,131.1875,131.1875,3.09375,3.0961373025755448,0,2.1445221445221447,4.0625,-1.09375,45.20317577074737,1.0500011444091797,1.2047776837891995,1,3.4749020532276944,0.75,-7.0,37.70399686738438,0.0,1.599141476405606,0,0.0,-1.70001220703125,1.899993896484375,53.65893159947639,128.8125,0
2001-01-02,132.0,132.15625,127.5625,128.8125,4.59375,3.2031096381058632,0,2.414772727272727,-2.125,-3.40625,41.256974479998384,0.7999992370605469,1.1758253785009456,0,0.18348343875430045,1.0200004577636719,-4.849998474121094,40.168877518918684,0.0,1.7423438023719708,0,0.0,-5.300018310546875,-0.300018310546875,43.80730630078422,135.0,1
2001-01-03,128.3125,136.0,127.65625,135.0,8.34375,3.570298235384016,1,5.211885046273746,2.65625,1.65625,52.814291978387935,1.0900001525878906,1.1696872173857489,1,2.6441470172863366,1.3000011444091797,-3.3499984741210938,44.595429830443365,0.0,1.646285128115295,0,0.0,-6.100006103515625,-2.70001220703125,42.865612506141666,133.546875,0
2001-01-04,134.9375,135.46875,133.0,133.546875,2.46875,3.491616218570872,0,1.03056970819824,0.234375,-4.171875,50.31086480483968,0.9300003051757812,1.1525465296702337,0,0.0,1.75,-1.3499984741210938,46.028817976554116,0.0,1.5785786611850348,0,0.0,-7.9000244140625,-3.100006103515625,41.19659307333659,129.1875,0
2001-01-05,133.46875,133.625,129.1875,129.1875,4.4375,3.55917934581581,0,3.2076797003043787,-4.53125,-6.328125,43.629440111571796,1.0,1.1416384157279509,0,0.5328583323728833,2.1499996185302734,-1.8500003814697266,45.02524122072677,0.0,1.515724312501497,0,0.0,-3.70001220703125,-6.29998779296875,43.56306032465744,130.1875,1
2001-01-08,129.875,130.1875,127.6875,130.1875,2.5,3.483523678257538,1,0.2406159769008662,-1.0,-3.46875,45.420049617952245,1.25,1.1493863995865181,0,3.0141856683450885,0.5500011444091797,-2.010000228881836,41.832930247206875,0.0,1.4072987465161244,0,0.0,-4.0,-5.20001220703125,43.56306032465745,129.84375,0
2001-01-09,131.046875,131.5,129.421875,129.84375,2.078125,3.383138058382,0,0.91808751639442,1.03125,-4.125,44.89215602459662,0.8500003814697266,1.1279814932268106,1,1.724768122401806,0.5199985504150391,-0.7800006866455078,44.25575088489402,0.0,1.3424030226724235,0,0.0,-0.899993896484375,-4.70001220703125,42.15763427293466,132.125,1
2001-01-10,129.0,132.125,128.8125,132.125,3.3125,3.3780924827832854,1,2.422480620155039,-2.875,-6.5,49.118578267013504,1.8999996185302734,1.1831739882021481,1,6.306306306306306,1.5499992370605469,0.049999237060546875,54.150092950079696,0.0,1.4466484827216586,0,0.0,-3.29998779296875,-5.5,35.29125831967204,132.25,1
2001-01-11,131.09375,133.484375,131.09375,132.25,2.390625,3.3075590911559076,1,0.8820023837902264,-1.296875,-5.78125,49.3478125049774,0.9200000762939453,1.164360549976562,1,0.511071947464016,1.2999992370605469,-0.1900005340576172,54.15009295007969,0.0,1.3932544149326191,0,0.0,-3.29998779296875,-6.29998779296875,33.80869283486989,132.0,0
2001-01-12,132.6875,133.71875,131.28125,132.0,2.4375,3.2454120132161997,0,0.5181347150259068,2.8125,-4.140625,48.873560794081406,0.8299999237060547,1.1404595971141402,1,1.8644041934255826,2.049999237060547,1.5499992370605469,56.89201947432851,0.0,1.3007783686594132,0,0.0,-4.100006103515625,-4.70001220703125,33.59158136513541,132.84375,1
2001-01-16,132.0,133.1875,131.515625,132.84375,1.671875,3.133016512272185,1,0.6392045454545455,2.65625,-1.5625,50.599136435913294,0.6000003814697266,1.1018282754546225,1,0.8305647735270658,3.0,2.450000762939453,58.354958287595544,0.0,1.250672307223155,0,0.0,-4.70001220703125,-5.70001220703125,32.25331491720061,133.453125,1
2001-01-17,134.84375,135.046875,132.640625,133.453125,2.40625,3.0811046185384576,0,1.0312862108922363,3.609375,2.484375,51.86278113796724,1.2000007629394531,1.1195664055780183,0,0.5033544374851109,1.9300003051757812,0.7999992370605469,53.769674914776346,0.0,1.1684020805690385,0,0.0,-4.29998779296875,-7.199981689453125,32.02437800698237,134.78125,1
2001-01-18,133.4375,135.703125,132.9375,134.78125,2.765625,3.0585703600714247,1,1.0070257611241218,2.65625,2.0625,54.589176414305804,1.210000991821289,1.1260299272979453,1,2.01005150352425,0.9500007629394531,0.8000011444091797,57.84630105808124,0.0,1.156362815322527,0,0.0,-0.5,-5.5,36.85260443372454,134.015625,0
2001-01-19,136.1875,136.1875,133.875,134.015625,2.3125,3.005279620066323,0,1.5947682423129876,1.765625,4.0,52.734927570109924,2.200000762939453,1.2027852276689375,1,6.115697435111054,2.5999984741210938,3.299999237060547,64.75038060964732,0.0,1.0808451633705138,0,0.0,0.29998779296875,-5.4000244140625,37.33185202671615,134.90625,1
2001-01-22,134.25,135.78125,133.5625,134.90625,2.21875,2.9490989329187287,1,0.4888268156424581,2.90625,8.65625,54.66408350571503,0.9500007629394531,1.184719775336485,1,0.15649213103789253,1.9500007629394531,6.329999923706055,64.06554031519555,0.0,1.1536973943922448,0,0.0,2.5,-6.100006103515625,46.51420953731783,135.96875,1
